"bin_midpoint","stage.x","hemisphere","slope","slope_mean","slope_sd","slope_lower_95","slope_upper_95","intercept","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","method_group","slope_metric","quantile","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","sampling_profile_dissim","slope_90deg","slope_sampled_range","interval_width","slope_direction","method","lat_range","min_abs_lat","max_abs_lat","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
129.185,"Hauterivian","Northern",-1.22600980690331,-1.27084603009406,0.585148692324867,-2.22673075281322,-0.230245737269428,83.7116776312836,1.09100319798626,0.34096098746389,0.225727210437305,6,100,1,0,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,8,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,943,117.875,30,5,591,FALSE,0,5,2.66666666666667,3,0.943729304408844,0,0.625,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.375,-110.340882621298,-43.2344867484532,1.99648501554379,"normal_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157,69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#DECABC"
134.825,"Valanginian","Northern",-0.830511362629233,-0.814293388518326,0.221434893176368,-1.28641396591889,-0.449747257948356,86.2320828576713,0.624736246884908,0.198882092222732,0.197022215099003,10,100,1,0,5,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,962,74,32,9,445,FALSE,0,8,4.33333333333333,5,0.932642742537088,0,0.615384615384615,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.3,-74.746022636631,-29.2874757606773,0.836666707970536,"normal_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157,68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#DECABC"
140.075,"Berriasian","Northern",-0.270307600916417,-0.255692441018233,0.467610575098635,-1.01485509263811,0.533948005281399,56.5196806287381,0.59934236484995,0.523614959610659,0.0526729708034997,10,100,0.69,0.31,5,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,18,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,668,37.1111111111111,30.5,6,102,FALSE,0,13,6,5,1.092906420717,0,0.722222222222222,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.277777777777778,-24.3276840824775,-9.53223238837328,1.54880309791951,"normal_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#DECABC"
146.15,"Tithonian","Northern",0.211837397700917,0.325217688647601,0.372572380388939,-0.0230883100629076,1.45693190844611,6.05569583080295,0.41092329138481,0.795291631349274,0.0998827900346362,3,100,0.11,0.89,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,17,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2524,148.470588235294,18,5,1161,FALSE,1,11,5.66666666666667,5,0.888215815914206,0.176470588235294,0.647058823529412,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.088235294117647,19.0653657930825,11.8988106665193,1.48002021850901,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#DECABC"
152,"Kimmeridgian","Northern",0.17232310802885,0.265145230702668,0.263123260276602,0.00017618154228181,1.06927844676132,11.895578416885,0.334451107140901,0.762250706165324,0.133104669333103,3,100,0.02,0.98,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,9,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1937,215.222222222222,80,5,1110,FALSE,1,4,3,4,0.577350269189626,0.333333333333333,0.444444444444444,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.583333333333333,15.5090797225965,9.67931091561254,1.06910226521904,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#E4E4E4"
158.15,"Oxfordian","Northern",-0.333056964821192,-0.26520427519624,0.182048325749366,-0.468779248300879,0.235742058784277,31.3127744041758,0.368130899771251,0.479455200648594,0.131747189538961,6,100,0.94,0.06,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,19,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,3921,206.368421052632,38,7,1438,FALSE,2,11,6.33333333333333,6,0.711986803077299,0.315789473684211,0.578947368421053,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.508771929824561,-29.9751268339073,-18.7076588392013,0.704521307085156,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#E4E4E4"
163.4,"Callovian","Northern",-1.11159929141666,-1.09609672972773,0.201257002678794,-1.43900406522435,-0.672016478063269,66.629308023122,0.441578063399015,0.0427527015743177,0.465958421031213,9,100,1,0,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,20,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2596,129.8,48,6,949,FALSE,3,10,6.66666666666667,7,0.526782687642637,0.45,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.275,-100.043936227499,-62.4380286443946,0.766987587161083,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#B3D8D0"
166.75,"Bathonian","Northern",-0.140661969890042,-0.129446045333823,0.167173658504312,-0.501949798145168,0.115711084173693,25.5824094540113,0.354043721477843,0.703042950941288,0.0151596648478929,12,100,0.74,0.26,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,21,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,3781,180.047619047619,48,5,906,FALSE,4,12,7,5,0.622699849077239,0.571428571428571,0.571428571428571,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.214285714285714,-12.6595772901038,-7.90091912885132,0.617660882318861,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#B2CCC7"
169.55,"Bajocian","Northern",-0.204500262381059,-0.185382303135089,0.0531152177915137,-0.243287366747147,-0.0517585360069094,17.1482486698475,0.133823972813613,0.159597823720726,0.261294293691077,9,100,1,0,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1891,78.7916666666667,36,5,410,FALSE,3,18,8,3,1.08253175473055,0.375,0.75,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0,-18.4050236142953,-11.4866870993252,0.191528830740237,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#B3D8D0"
172.8,"Aalenian","Northern",-0.256293040864215,-0.323298273129074,0.200612819799718,-0.720898397886709,-0.0483935986741031,35.9913521812513,0.74135763940117,0.730226120508644,0.0157004528749976,10,100,1,0,5,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,1146,88.1538461538462,58,5,401,FALSE,0,8,4.33333333333333,5,0.932642742537088,0,0.615384615384615,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.384615384615385,-23.0663736777794,-9.03801749102859,0.672504799212606,"normal_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157,60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#E4E4E4"
179.45,"Toarcian","Northern",-0.0734338215597106,-0.0218331683941527,0.247498820263438,-0.387364431430466,0.44641326433347,29.3447163649753,0.364375380634566,0.623260941943903,0.0363803249104598,9,100,0.58,0.42,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,23,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,5097,221.608695652174,41,5,2221,FALSE,3,14,7.66666666666667,6,0.741683569966608,0.391304347826087,0.608695652173913,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.00815217391304347,-6.60904394037396,-4.12474449148778,0.833777695763936,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#DECABC"
188.55,"Pliensbachian","Northern",-0.197035294428316,-0.0806144967462782,0.313088748774109,-0.468907738839324,0.61408941606773,32.8640728252261,0.542197384996303,0.608390346171818,0.0715308408144041,6,100,0.74,0.26,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,25,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,5042,201.68,31,6,1188,FALSE,2,14,8.33333333333333,9,0.723325652801005,0.24,0.56,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.12,-17.7331764985484,-11.0673832310501,1.08299715490705,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#E4E4E4"
196.2,"Sinemurian","Northern",-0.893166712541509,-0.984196163042709,0.2873591076972,-1.4687630793735,-0.57367575336005,72.1533507287398,0.470694829587233,0.247882992356532,0.855855413098204,3,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,19,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1504,79.1578947368421,44,7,330,FALSE,1,14,6.33333333333333,4,1.0747672556138,0.157894736842105,0.736842105263158,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.135338345864662,-80.3850041287358,-50.1687696389358,0.89508732601345,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#E4E4E4"
200.45,"Hettangian","Northern",0.341637041858193,0.356218864418347,0.246896190600643,0.00772779360183913,0.821166943010013,12.4616361306539,0.532985639433087,0.610718734406803,0.0716763947681275,6,100,0,1,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,11,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,674,61.2727272727273,24,6,269,FALSE,2,5,3.66666666666667,4,0.416597790450531,0.545454545454546,0.454545454545455,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0272727272727273,30.7473337672374,19.1895978795947,0.813439149408174,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#E4E4E4"
203.55,"Rhaetian","Northern",-0.0821303988349409,-0.0808407280812692,0.0820242155389756,-0.235946025364765,0.061483817793906,23.6233300639859,0.376668210825146,0.805911605313636,0.016932968582807,6,100,0.84,0.16,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,14,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1820,130,16,6,1233,FALSE,2,8,4.66666666666667,4,0.654653670707977,0.428571428571429,0.571428571428571,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.160714285714286,-7.39173589514468,-4.61322729748796,0.297429843158672,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#B3D8D0"
216.5,"Norian","Northern",-0.11439035138936,-0.109658485549512,0.0943584110728028,-0.292345627701649,0.0722830809590614,28.7883796324663,0.3031901738208,0.701738349131425,0.022247253675749,9,100,0.89,0.11,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,19,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1537,80.8947368421053,54,5,344,FALSE,3,8,6.33333333333333,8,0.455802844097073,0.473684210526316,0.421052631578947,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.363157894736842,-10.2951316250424,-6.4252542187112,0.364628708660711,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#E4E4E4"
232.15,"Carnian","Northern",-0.0800517951904688,-0.220464138286802,0.225683522040552,-0.627679102621519,0.0190438694683487,13.8727598234185,0.200248132776912,0.644758529566293,0.0320764700873665,9,100,0.94,0.06,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,19,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2902,152.736842105263,25,6,2164,FALSE,3,9,6.33333333333333,7,0.48237638894272,0.473684210526316,0.473684210526316,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.552631578947368,-7.20466156714219,-4.49647307238541,0.646722972089868,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,53,"Carnian","Car",237,227.3,9.7,"Transitional","#E4E4E4"
239.232,"Ladinian","Northern",-0.169142735214749,-0.23777883784857,0.326408529922716,-0.970185235461491,0.251269261420046,28.1450380408593,0.377718996163654,0.59111114690802,0.078649078486405,6,100,0.71,0.29,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,14,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1257,89.7857142857143,57.5,7,404,FALSE,2,7,4.66666666666667,5,0.539273888233625,0.428571428571429,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.15,-15.2228461693274,-9.50067081535339,1.22145449688154,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#B3D8D0"
244.082,"Anisian","Northern",-0.509687156102755,-0.561330681731082,0.26739143501186,-1.10637770368489,-0.13718791866647,57.5324174531691,0.466273520987972,0.360423767873292,0.210237486148302,6,100,1,0,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,16,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,3585,224.0625,125,37,1358,FALSE,2,9,5.33333333333333,5,0.658478359553296,0.375,0.5625,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.34375,-45.871844049248,-28.6288966700101,0.969189785018418,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#DECABC"
248.3,"Olenekian","Northern",0.136798795546346,0.14230050754034,0.241734816046977,-0.271294474607868,0.614139521270611,42.4193360523613,0.475535667903239,0.697829254219392,0.0228547022269191,9,100,0.27,0.73,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,16,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1345,84.0625,25,5,489,FALSE,3,7,5.33333333333333,6,0.3903123748999,0.5625,0.4375,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.15625,12.3118915991711,7.68392637598385,0.885433995878479,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#DECABC"
250.901,"Induan","Northern",-0.104986167210316,-0.109416010831455,0.13119957731338,-0.367698014791185,0.113607162598227,39.2547034855961,0.258402379378091,0.653609558628006,0.0159680982661715,15,100,0.83,0.17,5,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,3330,138.75,51,5,733,FALSE,5,10,8,9,0.330718913883074,0.625,0.416666666666667,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0625,-9.44875504892846,-5.89702545346971,0.481305177389412,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#D6B6B7"
253.021,"Changhsingian","Northern",-0.505884562936337,-0.489333668797374,0.22541594663067,-0.932792562401273,-0.111808763666276,42.0718490535352,0.296316883312771,0.122880494506988,0.305306342832628,9,100,1,0,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,14,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,4279,305.642857142857,85,5,1795,FALSE,3,8,4.66666666666667,3,0.618589574131742,0.642857142857143,0.571428571428571,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.107142857142857,-45.5296106642704,-28.4153067344271,0.820983798734997,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#B2CCC7"
256.825,"Wuchiapingian","Northern",-0.351216663311629,-0.38660672418175,0.211424304381592,-0.795949660790211,-0.0603149160450559,40.9240662976818,0.327332781991828,0.245192446876949,0.186925281192283,9,100,0.99,0.01,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,5382,224.25,124,5,1103,FALSE,3,13,8,8,0.625,0.375,0.541666666666667,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.3125,-31.6094996980466,-19.7276808770657,0.735634744745155,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#B3D8D0"
261.895,"Capitanian","Northern",-0.375340734194498,-0.370567542140394,0.0159763717118732,-0.389337023509742,-0.345595280039641,44.9407315955673,0.291543387472379,0.228351543154047,0.1094810526919,15,100,1,0,5,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,16,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2548,159.25,39.5,20,1283,FALSE,5,6,5.33333333333333,5,0.108253175473055,0.9375,0.375,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.28125,-33.7806660775048,-21.0827190103524,0.0437417434701013,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#B3D8D0"
265.59,"Wordian","Northern",-0.368038857531213,-0.362121941562674,0.0615294658980759,-0.461397973284926,-0.241602044423988,44.0000755808675,0.227760844274585,0.132477708544142,0.211530270107653,12,100,1,0,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,15,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1688,112.533333333333,54,6,656,FALSE,4,7,5,4,0.346410161513775,0.8,0.466666666666667,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.2,-33.1234971778092,-20.6725759059258,0.219795928860938,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#B3D8D0"
270.65,"Roadian","Northern",-0.394266258999058,-0.382007800338677,0.0589837141748136,-0.442030162171913,-0.189292701317205,34.4953457133399,0.218067345504101,0.0860508590030026,0.147148227061603,21,100,1,0,7,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,25,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,3985,159.4,93,6,519,FALSE,7,10,8.33333333333333,8,0.183303027798234,0.84,0.4,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.105,-35.4839633099153,-22.1457571653618,0.252737460854707,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#B2CCC7"
278.85,"Kungurian","Northern",-0.274626255058706,-0.278238047773636,0.0883998434086902,-0.450591540528604,-0.136014687327991,30.9227401767954,0.229522791002298,0.243345521275306,0.188212674696825,9,100,1,0,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,20,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2207,110.35,59.5,5,855,FALSE,3,13,6.66666666666667,4,0.826135582092915,0.45,0.65,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.1,-24.7163629552835,-15.425632340954,0.314576853200613,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#B3D8D0"
286.7,"Artinskian","Northern",-0.282986166089924,-0.566104138418182,0.598651790858376,-1.52578525251746,0.156665821445048,41.7561872636929,0.808143775488143,0.720117042969248,0.0357551071615558,6,100,0.77,0.23,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1141,87.7692307692308,83,5,255,FALSE,2,8,4.33333333333333,3,0.74181928930715,0.461538461538462,0.615384615384615,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0824175824175824,-25.4687549480932,-15.8952047565378,1.68245107396251,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#B3D8D0"
291.81,"Sakmarian","Northern",0.127824348609572,0.105477745271776,0.100387336056652,-0.0787387361231703,0.245398713319717,27.9082539727209,0.408816132608631,0.770759385163307,0.0129385004347741,9,100,0.23,0.77,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1347,103.615384615385,42,17,449,FALSE,3,6,4.33333333333333,4,0.352505822688911,0.692307692307692,0.461538461538462,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.158653846153846,11.5041913748615,7.17983575696975,0.324137449442887,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#B3D8D0"
